United Soccer League,LA Galaxy II,Arizona United,0.2773,0.4853
Spanish Segunda Division,SD Huesca,Albacete,0.5467,0.1347
UEFA Europa League,Marseille,RB Leipzig,0.492,0.2564
UEFA Europa League,FC Salzburg,Lazio,0.4072,0.3318
UEFA Europa League,Sporting CP,Atletico Madrid,0.2392,0.4718
UEFA Europa League,CSKA Moscow,Arsenal,0.3546,0.3989
German 2. Bundesliga,VfL Bochum,1. FC Kaiserslautern,0.4767,0.2278
German 2. Bundesliga,SpVgg Greuther Fürth,Jahn Regensburg,0.3865,0.3242
Russian Premier Liga,Terek Grozny,FC Tosno,0.5489,0.2023
Italy Serie B,Foggia,Ascoli,0.5378,0.1978
Swedish Allsvenskan,GIF Sundsvall,Malmo FF,0.112,0.7052
Swedish Allsvenskan,Trelleborgs FF,Orebro SK,0.3922,0.358
Turkish Turkcell Super Lig,Akhisar Belediye,Besiktas,0.2087,0.568
French Ligue 2,Nimes,Sochaux,0.7145,0.0987
French Ligue 2,AC Ajaccio,AS Nancy Lorraine,0.5968,0.1436
French Ligue 2,Le Havre,GFC Ajaccio,0.5333,0.1531
French Ligue 2,Niort,Lens,0.322,0.3653
Dutch Eredivisie,Heracles,AZ,0.2135,0.55
French Ligue 2,Auxerre,Clermont Foot,0.3535,0.3364
French Ligue 2,Tours,Chateauroux,0.33,0.3669
French Ligue 2,Orléans,US Quevilly,0.4295,0.2993
French Ligue 2,Valenciennes,Bourg-Peronnas,0.4913,0.2569
German Bundesliga,VfL Wolfsburg,FC Augsburg,0.4178,0.2893
French Ligue 1,Angers,Nice,0.4546,0.2595
English League Championship,Aston Villa,Leeds United,0.6062,0.1576
Italy Serie B,Parma,Cittadella,0.5864,0.1572
Spanish Primera Division,Girona FC,Real Betis,0.4484,0.2924
Portuguese Liga,Pacos Ferreira,Braga,0.1976,0.5613
Argentina Primera Division,Gimnasia La Plata,Atlético Tucumán,0.365,0.3372
Major League Soccer,Philadelphia Union,Orlando City SC,0.545,0.2208
Argentina Primera Division,Huracán,Argentinos Juniors,0.4002,0.3043
Mexican Primera Division Torneo Clausura,Atlas,Querétaro,0.4629,0.2619
Mexican Primera Division Torneo Clausura,Tijuana,Guadalajara,0.4442,0.2487
Major League Soccer,Vancouver Whitecaps,Los Angeles FC,0.4599,0.2931
Russian Premier Liga,Amkar Perm,Rubin Kazan,0.3439,0.2914
Turkish Turkcell Super Lig,Kasimpasa,Karabükspor,0.8235,0.0515
German 2. Bundesliga,FC St. Pauli,1. FC Union Berlin,0.3602,0.3521
Spanish Primera Division,Sevilla FC,Villarreal,0.5458,0.2186
German 2. Bundesliga,Dynamo Dresden,Holstein Kiel,0.3742,0.3411
German 2. Bundesliga,MSV Duisburg,SV Sandhausen,0.3867,0.3101
German 2. Bundesliga,Arminia Bielefeld,Erzgebirge Aue,0.5208,0.2101
Russian Premier Liga,Dinamo Moscow,Lokomotiv Moscow,0.3411,0.3572
Barclays Premier League,Southampton,Chelsea,0.2164,0.5434
English League Championship,Sheffield United,Millwall,0.395,0.3131
Swedish Allsvenskan,IF Elfsborg,IK Sirius,0.5949,0.2123
Italy Serie B,Salernitana,Cesena,0.3872,0.3119
Italy Serie B,Brescia,Carpi,0.418,0.2144
Turkish Turkcell Super Lig,Yeni Malatyaspor,Alanyaspor,0.4052,0.34
Italy Serie A,Cagliari,Udinese,0.3728,0.3323
Italy Serie B,Perugia,F.B.C Unione Venezia,0.5048,0.2035
Italy Serie B,US Pescara,Bari,0.3138,0.3668
Italy Serie B,Novara,Ternana,0.4526,0.2636
French Ligue 2,Paris FC,Reims,0.2234,0.4441
Italy Serie B,Frosinone,Spezia,0.4535,0.2066
Italy Serie B,Empoli,Pro Vercelli,0.8087,0.0451
Italy Serie B,Palermo,Cremonese,0.6459,0.1003
Italy Serie B,Virtus Entella,Avellino,0.4197,0.2499
German Bundesliga,Hertha Berlin,FC Cologne,0.5125,0.2216
Russian Premier Liga,Zenit St Petersburg,Anzhi Makhachkala,0.6776,0.1193
German Bundesliga,TSG Hoffenheim,Hamburg SV,0.6171,0.1586
German Bundesliga,Bayer Leverkusen,Eintracht Frankfurt,0.5264,0.213
German Bundesliga,VfB Stuttgart,Hannover 96,0.4445,0.2744
Barclays Premier League,Burnley,Leicester City,0.4104,0.2931
Spanish Segunda Division,Reus Deportiu,Cadiz,0.2814,0.265
English League Championship,Nottingham Forest,Ipswich Town,0.3844,0.2871
Scottish Premiership,Hamilton Academical,Kilmarnock,0.2652,0.4932
English League Championship,Reading,Sunderland,0.4144,0.3127
Austrian T-Mobile Bundesliga,SK Sturm Graz,SV Mattersburg,0.5371,0.2342
Barclays Premier League,Swansea City,Everton,0.3583,0.35
English League Championship,Middlesbrough,Bristol City,0.4916,0.2282
Swedish Allsvenskan,BK Hacken,Dalkurd FF,0.6269,0.1566
Barclays Premier League,Huddersfield Town,Watford,0.3376,0.3666
English League Championship,Norwich City,Cardiff City,0.3226,0.4002
English League Championship,Queens Park Rangers,Preston North End,0.3863,0.3379
Barclays Premier League,Crystal Palace,Brighton and Hove Albion,0.5425,0.1996
English League Championship,Burton Albion,Derby County,0.2302,0.4896
English League Championship,Hull City,Sheffield Wednesday,0.5707,0.1949
English League Championship,Barnsley,Bolton,0.4865,0.2264
Spanish Primera Division,Barcelona,Valencia,0.7705,0.0779
French Ligue 1,Lyon,Amiens,0.7805,0.0573
Portuguese Liga,Desportivo Aves,Feirense,0.4414,0.2743
Portuguese Liga,Portimonense,Estoril Praia,0.5317,0.2267
United Soccer League,Indy Eleven,Nashville SC,0.5694,0.1699
Norwegian Tippeligaen,IK Start,Valerenga,0.3045,0.4615
Turkish Turkcell Super Lig,Sivasspor,Fenerbahce,0.1876,0.5945
Spanish Segunda Division,Numancia,Lugo,0.5682,0.1401
Italy Serie A,Genoa,Crotone,0.5507,0.153
Spanish Segunda Division,La Hoya Lorca,AD Alcorcon,0.3285,0.3474
Russian Premier Liga,FC Krasnodar,FC Arsenal Tula,0.5662,0.1879
Italy Serie A,Chievo Verona,Torino,0.2867,0.4284
Argentina Primera Division,Olimpo,San Martin San Juan,0.3308,0.3845
Argentina Primera Division,Godoy Cruz,Temperley,0.6194,0.1411
Austrian T-Mobile Bundesliga,St. Pölten,LASK Linz,0.1729,0.5887
Dutch Eredivisie,ADO Den Haag,FC Twente,0.5146,0.2149
Spanish Primera Division,Leganes,Celta Vigo,0.4112,0.3056
Austrian T-Mobile Bundesliga,Cashpoint SC Rheindorf Altach,Wolfsberger AC,0.5972,0.1152
German Bundesliga,Bayern Munich,Borussia Monchengladbach,0.847,0.0448
Spanish Primera Division,Las Palmas,Real Sociedad,0.2618,0.5011
English League Championship,Fulham,Brentford,0.4955,0.2354
Barclays Premier League,Liverpool,AFC Bournemouth,0.8668,0.037
Swiss Raiffeisen Super League,FC Lugano,Thun,0.4127,0.3269
Major League Soccer,New York Red Bulls,Montreal Impact,0.6171,0.1715
Swiss Raiffeisen Super League,Grasshoppers Zürich,St Gallen,0.4208,0.3202
Portuguese Liga,Boavista,Chaves,0.418,0.2798
Dutch Eredivisie,VVV Venlo,Heerenveen,0.3549,0.3522
Dutch Eredivisie,Vitesse,Sparta,0.6265,0.1466
French Ligue 1,Nantes,Dijon FCO,0.503,0.2337
French Ligue 1,Strasbourg,St Etienne,0.3513,0.3836
French Ligue 1,Lille,Guingamp,0.4286,0.2877
Spanish Segunda Division,Cultural Leonesa,Tenerife,0.2791,0.4447
French Ligue 1,Stade Rennes,Metz,0.6313,0.1376
Argentina Primera Division,Lanus,Banfield,0.3489,0.3525
Italy Serie A,Atalanta,Internazionale,0.4323,0.2784
Barclays Premier League,Tottenham Hotspur,Manchester City,0.4029,0.3384
Dutch Eredivisie,PEC Zwolle,Excelsior,0.4624,0.2706
Spanish Primera Division,Athletic Bilbao,Deportivo La Coruña,0.6145,0.1527
Major League Soccer,Colorado Rapids,Toronto FC,0.2794,0.4597
Brasileiro Série A,Cruzeiro,Grêmio,0.4745,0.2621
National Women's Soccer League,Utah Royals FC,Chicago Red Stars,0.4606,0.2672
Portuguese Liga,Guimaraes,Vitoria Setubal,0.5014,0.2434
Major League Soccer,Chicago Fire,Los Angeles Galaxy,0.4986,0.2668
United Soccer League,New York Red Bulls II,Tampa Bay Rowdies,0.3832,0.3826
Argentina Primera Division,Belgrano Cordoba,Arsenal Sarandi,0.5035,0.2003
Mexican Primera Division Torneo Clausura,Lobos de la BUAP,Necaxa,0.357,0.3542
Brasileiro Série A,Vítoria,Flamengo,0.3729,0.3657
Argentina Primera Division,Defensa y Justicia,Racing Club,0.3961,0.3366
United Soccer League,Charlotte Independence,Carolina Railhawks,0.598,0.176
United Soccer League,Pittsburgh Riverhounds,Ottawa Fury FC,0.5466,0.1786
Major League Soccer,DC United,Columbus Crew,0.3967,0.3392
National Women's Soccer League,Washington Spirit,North Carolina FC,0.3408,0.3899
United Soccer League,Louisville City FC,Richmond Kickers,0.6784,0.1006
Major League Soccer,New England Revolution,FC Dallas,0.4906,0.2637
Mexican Primera Division Torneo Clausura,Tigres UANL,Cruz Azul,0.4962,0.1993
United Soccer League,Seattle Sounders 2,Rio Grande Valley FC Toros,0.4199,0.3122
Brasileiro Série A,Santos,Ceará,0.5897,0.177
Mexican Primera Division Torneo Clausura,Pachuca,Santos Laguna,0.3497,0.398
United Soccer League,San Antonio FC,Orange County SC,0.3351,0.3627
United Soccer League,Saint Louis FC,LA Galaxy II,0.4664,0.276
Mexican Primera Division Torneo Clausura,Morelia,Toluca,0.3391,0.3725
United Soccer League,Reno 1868 FC,Colorado Springs Switchbacks FC,0.5025,0.229
Mexican Primera Division Torneo Clausura,Club América,Monterrey,0.3832,0.3287
Major League Soccer,Portland Timbers,Minnesota United FC,0.6489,0.1539
Major League Soccer,San Jose Earthquakes,Houston Dynamo,0.4223,0.3308
United Soccer League,Las Vegas Lights FC,Sacramento Republic FC,0.3531,0.3756
Spanish Primera Division,Eibar,Alavés,0.5392,0.1793
Spanish Segunda Division,Osasuna,Cordoba,0.5415,0.1722
Turkish Turkcell Super Lig,Kayserispor,Genclerbirligi,0.362,0.3634
Dutch Eredivisie,NAC,Willem II,0.4111,0.3142
Italy Serie A,Fiorentina,Spal,0.6659,0.1086
English League Championship,Wolverhampton,Birmingham,0.6308,0.1299
Russian Premier Liga,Ural Sverdlovsk Oblast,Spartak Moscow,0.2569,0.497
German 2. Bundesliga,FC Ingolstadt 04,1. FC Nürnberg,0.4906,0.2295
German 2. Bundesliga,1. FC Heidenheim 1846,Fortuna Düsseldorf,0.3798,0.3478
German 2. Bundesliga,SV Darmstadt 98,Eintracht Braunschweig,0.4175,0.2745
Dutch Eredivisie,Feyenoord,FC Utrecht,0.6058,0.1847
Dutch Eredivisie,FC Groningen,Roda JC,0.5739,0.1882
Barclays Premier League,Newcastle,Arsenal,0.2283,0.5473
Swedish Allsvenskan,AIK,Djurgardens IF,0.5845,0.1687
Italy Serie A,Sassuolo,Benevento,0.5613,0.1903
Italy Serie A,Bologna,Verona,0.6087,0.138
Swedish Allsvenskan,IFK Norrkoping,Kalmar FF,0.5721,0.1886
French Ligue 1,Montpellier,Bordeaux,0.4785,0.2059
Italy Serie A,AC Milan,Napoli,0.296,0.4184
Turkish Turkcell Super Lig,Antalyaspor,Konyaspor,0.3638,0.3546
Turkish Turkcell Super Lig,Goztepe,Bursaspor,0.4471,0.2727
Russian Premier Liga,FC Ufa,CSKA Moscow,0.2811,0.4352
German Bundesliga,Schalke 04,Borussia Dortmund,0.4066,0.3346
Spanish Segunda Division,Real Valladolid,Sporting Gijón,0.2972,0.4279
Swiss Raiffeisen Super League,FC Luzern,FC Sion,0.4897,0.2595
Spanish Segunda Division,Almeria,Albacete,0.4232,0.1955
Swiss Raiffeisen Super League,Basel,Lausanne Sports,0.8073,0.0502
Argentina Primera Division,Union Santa Fe,Tigre,0.4732,0.229
Brasileiro Série A,América Mineiro,Sport Recife,0.3767,0.338
Swiss Raiffeisen Super League,Young Boys,FC Zurich,0.7494,0.0896
Spanish Primera Division,Atletico Madrid,Levante,0.8223,0.0327
Austrian T-Mobile Bundesliga,FK Austria Vienna,Rapid Vienna,0.3606,0.3831
Dutch Eredivisie,PSV,Ajax,0.4344,0.3292
Portuguese Liga,Maritimo,Moreirense,0.4556,0.253
Barclays Premier League,Manchester United,West Bromwich Albion,0.7981,0.0514
French Ligue 1,Troyes,Marseille,0.1588,0.6067
Swedish Allsvenskan,Östersunds FK,IFK Goteborg,0.5633,0.2011
Spanish Segunda Division,Sevilla Atletico,Granada,0.2358,0.4977
Turkish Turkcell Super Lig,Galatasaray,Istanbul Basaksehir,0.4759,0.2702
Italy Serie A,Juventus,Sampdoria,0.816,0.0473
Norwegian Tippeligaen,Stromsgodset,Odd BK,0.6085,0.1661
Norwegian Tippeligaen,Sandefjord,Kristiansund BK,0.3532,0.4056
Spanish Segunda Division,Rayo Vallecano,Real Zaragoza,0.5084,0.2185
German Bundesliga,Werder Bremen,RB Leipzig,0.4386,0.3079
Norwegian Tippeligaen,Stabaek,Tromso,0.4116,0.3643
Norwegian Tippeligaen,Molde,Lillestrom,0.6201,0.162
Norwegian Tippeligaen,Ranheim,Haugesund,0.3869,0.3456
Russian Premier Liga,Rostov,Energiya Khabarovsk,0.6768,0.0973
Argentina Primera Division,Patronato,Estudiantes,0.2952,0.3933
Spanish Primera Division,Getafe,Espanyol,0.5132,0.1724
Austrian T-Mobile Bundesliga,FC Trenkwalder Admira,FC Salzburg,0.1747,0.6124
Portuguese Liga,Benfica,FC Porto,0.4528,0.2818
Mexican Primera Division Torneo Clausura,Pumas Unam,Puebla,0.394,0.3187
Spanish Segunda Division,Real Oviedo,Gimnástic Tarragona,0.5181,0.1871
Norwegian Tippeligaen,Sarpsborg,SK Brann,0.4624,0.2849
Argentina Primera Division,Chacarita Juniors,Colon Santa Fe,0.3369,0.3633
Italy Serie A,Lazio,AS Roma,0.3892,0.3569
Spanish Primera Division,Málaga,Real Madrid,0.122,0.7136
United Soccer League,Bethlehem Steel FC,FC Cincinnati,0.3162,0.4358
Brasileiro Série A,Vasco da Gama,Atletico Mineiro,0.4221,0.3171
French Ligue 1,Paris Saint-Germain,AS Monaco,0.7285,0.1107
Brasileiro Série A,Corinthians,Fluminense,0.5776,0.1799
Brasileiro Série A,Internacional,Bahía,0.507,0.2277
Portuguese Liga,Belenenses,Sporting CP,0.1607,0.5879
Major League Soccer,Sporting Kansas City,Seattle Sounders FC,0.4636,0.2605
Argentina Primera Division,River Plate,Rosario Central,0.5265,0.2267
National Women's Soccer League,Sky Blue FC,Seattle Reign FC,0.3981,0.3637
National Women's Soccer League,Portland Thorns,Orlando Pride,0.5469,0.2154
Major League Soccer,Atlanta United FC,New York City FC,0.5292,0.2316
Brasileiro Série A,Atlético Paranaense,Chapecoense AF,0.5089,0.2185
Mexican Primera Division Torneo Clausura,Veracruz,León,0.3728,0.3465
Argentina Primera Division,CA Independiente,Boca Juniors,0.3423,0.3615
Norwegian Tippeligaen,Bodo/Glimt,Rosenborg,0.139,0.6522
Swedish Allsvenskan,Hammarby,Brommapojkarna,0.6627,0.1421
Turkish Turkcell Super Lig,Ankaraspor,Trabzonspor,0.2814,0.4646
Italy Serie B,Ascoli,Parma,0.2019,0.5024
German Bundesliga,Mainz,SC Freiburg,0.4593,0.248
French Ligue 2,Brest,Lorient,0.3796,0.3376
Spanish Segunda Division,SD Huesca,FC Barcelona II,0.5979,0.1451
Portuguese Liga,Rio Ave,Tondela,0.5074,0.2162
Barclays Premier League,West Ham United,Stoke City,0.479,0.2598
Argentina Primera Division,Newell's Old Boys,Talleres de Córdoba,0.3081,0.3635
Brasileiro Série A,Botafogo,Palmeiras,0.3654,0.3721
Brasileiro Série A,São Paulo,Paraná,0.6234,0.155
Argentina Primera Division,Velez Sarsfield,San Lorenzo,0.4067,0.2882
Dutch Eredivisie,FC Twente,PEC Zwolle,0.4039,0.3155
Swedish Allsvenskan,GIF Sundsvall,Trelleborgs FF,0.5067,0.2487
Spanish Primera Division,Deportivo La Coruña,Sevilla FC,0.3578,0.3964
Italy Serie B,Cesena,Empoli,0.2199,0.5427
Italy Serie B,Cittadella,Palermo,0.295,0.4048
Italy Serie B,F.B.C Unione Venezia,Virtus Entella,0.4832,0.1848
Italy Serie B,Bari,Novara,0.4965,0.1913
Italy Serie B,Pro Vercelli,US Pescara,0.4037,0.2874
Italy Serie B,Carpi,Perugia,0.2566,0.3953
Italy Serie B,Avellino,Frosinone,0.3073,0.385
Italy Serie B,Ternana,Foggia,0.3671,0.3786
Italy Serie B,Cremonese,Salernitana,0.3697,0.281
Italy Serie B,Spezia,Brescia,0.4845,0.1809
Italy Serie A,Internazionale,Cagliari,0.759,0.064
Barclays Premier League,Brighton and Hove Albion,Tottenham Hotspur,0.1297,0.6681
Dutch Eredivisie,Heerenveen,ADO Den Haag,0.5038,0.2294
Spanish Primera Division,Celta Vigo,Barcelona,0.1963,0.6012
Spanish Primera Division,Villarreal,Leganes,0.4967,0.2176
Italy Serie A,Benevento,Atalanta,0.1731,0.5996
Russian Premier Liga,Lokomotiv Moscow,Terek Grozny,0.6747,0.1115
Russian Premier Liga,Zenit St Petersburg,Dinamo Moscow,0.5892,0.1412
Dutch Eredivisie,Roda JC,PSV,0.1107,0.7303
Dutch Eredivisie,AZ,Vitesse,0.599,0.1708
Swedish Allsvenskan,Orebro SK,AIK,0.1711,0.6037
Swedish Allsvenskan,Kalmar FF,Östersunds FK,0.2667,0.4653
Swedish Allsvenskan,Djurgardens IF,Malmo FF,0.2953,0.4476
Swedish Allsvenskan,IK Sirius,BK Hacken,0.2725,0.4909
Russian Premier Liga,CSKA Moscow,Amkar Perm,0.6868,0.0839
Spanish Primera Division,Valencia,Getafe,0.5613,0.174
Spanish Primera Division,Espanyol,Eibar,0.4251,0.2472
Dutch Eredivisie,Excelsior,Heracles,0.4942,0.2422
Swiss Raiffeisen Super League,FC Zurich,St Gallen,0.4136,0.3317
Swiss Raiffeisen Super League,FC Sion,FC Lugano,0.5346,0.2038
Swiss Raiffeisen Super League,Thun,Young Boys,0.1931,0.6113
Swiss Raiffeisen Super League,Basel,Grasshoppers Zürich,0.7641,0.0521
Italy Serie A,Verona,Sassuolo,0.2806,0.4318
Dutch Eredivisie,Willem II,Feyenoord,0.2597,0.5029
Italy Serie A,Fiorentina,Lazio,0.4005,0.3312
Italy Serie A,Napoli,Udinese,0.7846,0.0475
Dutch Eredivisie,Sparta,NAC,0.3081,0.4178
Italy Serie A,Crotone,Juventus,0.0896,0.7244
Barclays Premier League,AFC Bournemouth,Manchester United,0.2227,0.5527
Italy Serie A,Spal,Chievo Verona,0.4496,0.2439
Italy Serie A,Torino,AC Milan,0.3805,0.3203
Italy Serie A,AS Roma,Genoa,0.6452,0.1
Italy Serie A,Sampdoria,Bologna,0.4906,0.2404
Spanish Primera Division,Real Madrid,Athletic Bilbao,0.8377,0.0559
National Women's Soccer League,North Carolina FC,Seattle Reign FC,0.5104,0.2335
National Women's Soccer League,Chicago Red Stars,Houston Dash,0.5352,0.2087
United Soccer League,Toronto FC II,Carolina Railhawks,0.3133,0.4276
United Soccer League,Portland Timbers 2,Rio Grande Valley FC Toros,0.6236,0.1594
United Soccer League,Fresno FC,Tulsa Roughnecks,0.5416,0.2077
United Soccer League,Sacramento Republic FC,Colorado Springs Switchbacks FC,0.48,0.2347
Dutch Eredivisie,FC Utrecht,FC Groningen,0.5239,0.2382
Swedish Allsvenskan,IFK Goteborg,Dalkurd FF,0.604,0.1824
Swedish Allsvenskan,Hammarby,IFK Norrkoping,0.4375,0.324
Swedish Allsvenskan,Brommapojkarna,IF Elfsborg,0.2669,0.5099
Spanish Primera Division,Alavés,Girona FC,0.4567,0.2608
Spanish Primera Division,Real Sociedad,Atletico Madrid,0.3578,0.3733
Swiss Raiffeisen Super League,Lausanne Sports,FC Luzern,0.3675,0.3742
Barclays Premier League,Burnley,Chelsea,0.2627,0.4661
Dutch Eredivisie,Ajax,VVV Venlo,0.8572,0.029
Barclays Premier League,Leicester City,Southampton,0.53,0.2177
Spanish Primera Division,Real Betis,Las Palmas,0.6803,0.1152
Spanish Primera Division,Levante,Málaga,0.4431,0.2523
German 2. Bundesliga,Eintracht Braunschweig,Arminia Bielefeld,0.3764,0.3296
German 2. Bundesliga,SpVgg Greuther Fürth,VfL Bochum,0.3698,0.311
Turkish Turkcell Super Lig,Istanbul Basaksehir,Kayserispor,0.6983,0.1078
French Ligue 1,Nantes,Stade Rennes,0.4143,0.2755
French Ligue 2,Clermont Foot,Orléans,0.5738,0.1627
French Ligue 2,Lens,Le Havre,0.3896,0.2681
French Ligue 2,GFC Ajaccio,Tours,0.4498,0.2347
French Ligue 2,US Quevilly,Paris FC,0.3528,0.3293
French Ligue 2,Bourg-Peronnas,Nimes,0.1716,0.6179
French Ligue 2,Lorient,Valenciennes,0.6049,0.1666
French Ligue 2,Reims,AC Ajaccio,0.6251,0.1328
French Ligue 2,Sochaux,Brest,0.3448,0.3663
French Ligue 2,Chateauroux,Niort,0.5113,0.2151
German Bundesliga,Borussia Monchengladbach,VfL Wolfsburg,0.4873,0.2411
English League Championship,Millwall,Fulham,0.3517,0.3642
French Ligue 1,Dijon FCO,Lyon,0.2318,0.5383
Spanish Segunda Division,Real Oviedo,Real Valladolid,0.4773,0.2309
Spanish Segunda Division,Cordoba,Sevilla Atletico,0.641,0.1282
Spanish Primera Division,Leganes,Deportivo La Coruña,0.5193,0.2021
Portuguese Liga,Braga,Maritimo,0.774,0.0659
Argentina Primera Division,Argentinos Juniors,Olimpo,0.6384,0.1321
Mexican Primera Division Torneo Clausura,Puebla,Club América,0.3149,0.3842
Argentina Primera Division,Estudiantes,Belgrano Cordoba,0.4545,0.2239
Major League Soccer,Sporting Kansas City,Vancouver Whitecaps,0.6047,0.1632
Mexican Primera Division Torneo Clausura,Atlas,Guadalajara,0.4103,0.3058
National Women's Soccer League,Portland Thorns,Washington Spirit,0.6315,0.1619
Turkish Turkcell Super Lig,Karabükspor,Bursaspor,0.2329,0.4959
Turkish Turkcell Super Lig,Genclerbirligi,Ankaraspor,0.465,0.2764
German 2. Bundesliga,1. FC Union Berlin,1. FC Heidenheim 1846,0.5104,0.2301
German 2. Bundesliga,Jahn Regensburg,FC St. Pauli,0.4757,0.2528
Spanish Primera Division,Eibar,Getafe,0.472,0.2085
German 2. Bundesliga,SV Sandhausen,SV Darmstadt 98,0.3965,0.2793
Barclays Premier League,West Bromwich Albion,Liverpool,0.0956,0.7268
Scottish Premiership,Hibernian,Celtic,0.2373,0.4815
Italy Serie B,Foggia,Bari,0.4598,0.259
Italy Serie B,Palermo,Avellino,0.619,0.1274
Italy Serie B,Brescia,Cesena,0.3911,0.308
Italy Serie B,Virtus Entella,Pro Vercelli,0.4112,0.2492
Turkish Turkcell Super Lig,Trabzonspor,Sivasspor,0.6309,0.1644
Italy Serie B,Parma,Carpi,0.6073,0.0916
Italy Serie B,Cremonese,Ascoli,0.4381,0.2212
French Ligue 2,AS Nancy Lorraine,Auxerre,0.3261,0.3572
Italy Serie B,Novara,F.B.C Unione Venezia,0.3087,0.3521
Italy Serie A,Spal,AS Roma,0.1586,0.5954
Italy Serie B,Salernitana,Cittadella,0.3829,0.2896
Russian Premier Liga,Rubin Kazan,Rostov,0.5014,0.1822
German Bundesliga,VfB Stuttgart,Werder Bremen,0.3577,0.3489
German Bundesliga,RB Leipzig,TSG Hoffenheim,0.4271,0.3249
German Bundesliga,Hamburg SV,SC Freiburg,0.4476,0.2593
German Bundesliga,Hannover 96,Bayern Munich,0.1034,0.7406
German Bundesliga,Eintracht Frankfurt,Hertha Berlin,0.5008,0.2147
Scottish Premiership,Dundee,St Johnstone,0.3222,0.3804
Spanish Segunda Division,Real Zaragoza,Almeria,0.5553,0.1537
English League Championship,Brentford,Queens Park Rangers,0.5623,0.1964
English League Championship,Leeds United,Barnsley,0.4265,0.3018
Swedish Allsvenskan,Östersunds FK,Orebro SK,0.6323,0.1492
Barclays Premier League,Watford,Crystal Palace,0.3858,0.3517
Austrian T-Mobile Bundesliga,Wolfsberger AC,SK Sturm Graz,0.1518,0.6231
English League Championship,Sunderland,Burton Albion,0.4879,0.2478
English League Championship,Bolton,Wolverhampton,0.1908,0.5348
Scottish Premiership,Ross County,Motherwell,0.4063,0.3245
English League Championship,Ipswich Town,Aston Villa,0.2664,0.4312
Scottish Premiership,Partick Thistle,Hamilton Academical,0.2971,0.442
Scottish Premiership,Kilmarnock,Aberdeen,0.3772,0.3426
English League Championship,Derby County,Middlesbrough,0.3822,0.3259
English League Championship,Birmingham,Sheffield United,0.3138,0.3912
Spanish Segunda Division,Gimnástic Tarragona,Numancia,0.343,0.3188
English League Championship,Bristol City,Hull City,0.3722,0.3513
English League Championship,Sheffield Wednesday,Reading,0.496,0.2392
English League Championship,Preston North End,Norwich City,0.4858,0.2389
Spanish Primera Division,Celta Vigo,Valencia,0.4407,0.3099
Portuguese Liga,Pacos Ferreira,Belenenses,0.3969,0.3121
French Ligue 1,Marseille,Lille,0.7765,0.065
Norwegian Tippeligaen,SK Brann,Stabaek,0.6205,0.1704
Russian Premier Liga,Anzhi Makhachkala,Ural Sverdlovsk Oblast,0.3474,0.3897
Italy Serie A,Sassuolo,Fiorentina,0.2996,0.4126
Spanish Segunda Division,Tenerife,SD Huesca,0.4545,0.2578
Turkish Turkcell Super Lig,Alanyaspor,Galatasaray,0.2347,0.5565
Spanish Segunda Division,Albacete,Reus Deportiu,0.4013,0.1598
Argentina Primera Division,Temperley,Velez Sarsfield,0.3063,0.4065
Argentina Primera Division,San Martin San Juan,Lanus,0.4357,0.2756
Austrian T-Mobile Bundesliga,SV Mattersburg,St. Pölten,0.7965,0.0649
German Bundesliga,Borussia Dortmund,Bayer Leverkusen,0.4318,0.3221
Austrian T-Mobile Bundesliga,LASK Linz,FK Austria Vienna,0.5386,0.2104
Swiss Raiffeisen Super League,St Gallen,Thun,0.4563,0.3212
Swiss Raiffeisen Super League,Grasshoppers Zürich,FC Lugano,0.4496,0.2401
Major League Soccer,Montreal Impact,Los Angeles FC,0.4249,0.3348
Portuguese Liga,Feirense,Guimaraes,0.368,0.3469
United Soccer League,Ottawa Fury FC,Carolina Railhawks,0.4382,0.278
French Ligue 1,Toulouse,Angers,0.3839,0.3041
French Ligue 1,Metz,Caen,0.4219,0.3058
French Ligue 1,Amiens,Strasbourg,0.4287,0.2863
French Ligue 1,Guingamp,AS Monaco,0.2432,0.5268
Argentina Primera Division,Talleres de Córdoba,Gimnasia La Plata,0.5731,0.1599
Italy Serie A,AC Milan,Benevento,0.7502,0.0744
English League Championship,Cardiff City,Nottingham Forest,0.6134,0.1411
Major League Soccer,Houston Dynamo,Toronto FC,0.3469,0.396
Brasileiro Série A,Bahía,Santos,0.4466,0.2825
National Women's Soccer League,North Carolina FC,Utah Royals FC,0.5472,0.1796
Major League Soccer,New York Red Bulls,Chicago Fire,0.6014,0.1837
Portuguese Liga,Estoril Praia,Benfica,0.1064,0.7021
Argentina Primera Division,Banfield,Godoy Cruz,0.3396,0.3572
Mexican Primera Division Torneo Clausura,Querétaro,Pachuca,0.3485,0.3792
Mexican Primera Division Torneo Clausura,Cruz Azul,Morelia,0.5123,0.2122
Brasileiro Série A,Flamengo,América Mineiro,0.6967,0.094
United Soccer League,FC Cincinnati,Pittsburgh Riverhounds,0.6187,0.1353
Argentina Primera Division,San Lorenzo,Chacarita Juniors,0.5578,0.1805
United Soccer League,Atlanta United 2,Louisville City FC,0.2395,0.4938
United Soccer League,Penn FC,Charleston Battery,0.3757,0.3177
Major League Soccer,Columbus Crew,New England Revolution,0.5578,0.2021
Major League Soccer,Orlando City SC,San Jose Earthquakes,0.5739,0.2068
